node,x,y
64,0.3498489699597952,0.2153271386703712
65,-0.60875168524459244,-0.016365145667562954
66,-0.062361657148246596,-0.50665650777774396
67,0.42699323694127117,0.4484344157301392
68,-0.4422035832895635,-0.4297867410559017
69,-0.23371302781249736,0.088540396236967051
70,-0.20916384501957352,0.64709681754502257
71,-0.36202772416392975,-0.20657341361974205
72,0.57842687036280793,0.23678845051697439
73,0.032505653565615356,-0.20637978476583047
74,0.23119655517842094,0.38782359712224224
75,-0.35148963759564616,-0.4899312757324108
76,-0.4585928529494126,0.043011734823743694
77,-0.36877705606059963,0.038702448315977245
78,0.26686838849069949,0.025303556851946067
79,0.11661650368556661,-0.8639247685853052
80,0.47124470989687733,0.27730490108896638
81,-0.43498434468105096,0.21661643881604456
82,0.20998756520898187,0.19047718917383907
83,0.49407599390258033,-0.35610003380192129
84,0.30750682161707199,0.25164572702915461
85,0.2966558386956093,0.69982196184873646
86,0.43740799680979409,-0.40627167380675688
87,0.47899209787032143,-0.56932979411334383
88,0.54613109465780763,0.0069489734733451138
89,0.15981655302257886,-0.49944486648941333
90,0.66704203396140538,0.13153038457307967
91,-0.47248528244231741,0.12542499150987296
92,0.41019236853592045,0.83366098734560701
93,0.46529013965460758,-0.48382008473657512
94,-0.24136071261574016,-0.48150146449939779
95,-0.29245747724904164,0.50890277814779494
96,0.13092058230072917,-0.62095655935833927
97,-0.17081076160469735,-0.89599312079202065
98,0.60815637694842151,-0.0032324316686042423
99,0.19547516321771613,0.52257802530697095
100,0.43992936779622843,0.10015216446566526
101,0.20383535207714393,-0.32216466953861272
102,-0.061281205254372084,0.22904626683548501
103,-0.17266050065525707,-0.012982708948230379
104,-0.41757835298841733,-0.20002211663161945
105,-0.27599813711494126,-0.345811533286082
106,0.73822612455589098,-0.33716929514745159
107,-0.39018723137335604,0.38282890350834664
108,-0.57763355676962447,0.48841620267455421
109,0.07249566045829399,0.27370348395859057
110,0.64266514319925561,0.34134536877891403
111,0.74330687503339443,-0.10553241421052116
112,0.1070926002761694,-0.16813775140490952
113,-0.44975390623223716,0.72299696820335324
114,-0.287670216192489,-0.22661716185639613
115,-0.53782316599949609,-0.43684440256104007
116,-0.63350919792117577,0.19452168017628094
117,0.69369812465070302,-0.22997033986563242
118,0.75736255228820748,-0.45863165343344436
119,0.053585777866462514,-0.14034179856395051
120,-0.22376918009192776,0.74023019685260161
121,-0.25761877453344989,0.57014971033914019
122,0.84788869747273532,0.25317875081862729
123,0.043195396576294398,0.45999718919566684
124,0.35390487932518772,-0.73921445418754805
125,0.50239332402230441,0.34074647451568402
126,0.006408267855118735,-0.38904547960983082
127,0.76385811003057547,0.23020832717717149
128,0.59721451854428409,0.45650240288884547
129,-0.71337206645816398,0.070786470752765063
130,-0.38880497883584042,0.29442624896827019
131,-0.72371646020256652,0.0013015167920344614
132,0.75811686528281319,-0.69955997803603098
133,0.75890330388724614,-0.19928856802246475
134,-0.11552416533571858,-0.31381277524454954
135,-0.44010040182363419,-0.29241216227099753
136,0.78369602952832462,-0.030751371697050826
137,0.36340419092909476,0.39760166225911642
138,-0.14664232793753595,-0.40486031338836309
139,-0.19285156181861723,0.071001161769998461
140,0.069556733802953394,0.71595772638134458
141,0.89785136175579039,-0.064763429822637983
142,0.32998573838125317,-0.4688992688985768
143,-0.57361782612924683,0.1186734891221656
144,0.29461468948229541,-0.016463665253147935
145,0.10545314778030744,-0.27827927658758767
146,0.25420055584599494,0.27511717557266496
147,-0.42136047609449656,0.48422521161565557
148,-0.27564731963200823,0.18059350151396134
149,-0.24556199183764793,-0.55929620639346411
150,0.27446193171594069,-0.52347266671745407
151,-0.55125366663864916,0.28011089751203461
