node,x,y
0,0.2398925592128458,0.11399632881175149
1,0.043532750594750813,0.56136700706411702
2,-0.088180113453016754,0.12058196765132856
3,0.18547133752373285,-0.30625462327706682
4,0.066845435808063611,-0.13552576179333689
5,-0.1594266886981239,0.24238207966216635
6,-0.22885058959933161,0.6731950415024075
7,0.36551107356832496,0.59995444450374191
8,0.2230659253515877,0.45828377674683246
9,-0.17780678619349943,-0.23265662096979695
10,-0.33639655334265706,-0.3156930429941987
11,0.33468989888026457,-0.021546944589871025
12,0.077931708776175584,0.047655441174915096
13,-0.039115320232296982,-0.51439764701545587
14,0.21700578219095876,0.16377283250145372
15,-0.47778570607680831,0.033431476376222603
16,-0.11107586046243599,-0.36700448307196198
17,0.14152537862575063,-0.56910643658310689
18,-0.34007664724855868,-0.05112603147323283
19,0.48965631560472617,0.13718225470697859
20,-0.19705286649924295,0.0038953542115017364
21,-0.50518741534920686,0.12381346523534167
22,0.52754023552238261,0.3793119846473344
23,-0.22657426635839018,0.14471620898163134
24,-0.26850069095308382,-0.038402842224899411
25,0.45472597435746415,-0.2606887083682915
26,0.71363053870885262,0.011260030842307381
27,0.28954391600405566,-0.35253573335087807
28,0.28893771600299034,-0.064957588877512851
29,0.20551451277305377,-0.013663894748141295
30,0.31656099845522584,-0.67612066984717001
31,0.45162487098991649,0.21564547995116035
32,-0.2755533775688559,0.18470399511663735
33,-0.066941140027277996,0.20309436657007043
34,0.12087306206687298,-0.34347127610020151
35,0.15184521317965752,0.14548487998432208
36,-0.27719532956591797,-0.29848482825073636
37,0.52915613024859831,-0.054637599234100276
38,-0.39852338751653033,0.52260922840296364
39,0.6731589154642279,0.12678214209379562
40,0.19681375363856846,0.65497221507807146
41,0.2508823167719047,0.030484070586067315
42,0.11527395295548079,0.20107811177710899
43,0.4822938228502372,-0.19746556554209954
44,-0.4846555197264743,-0.066963432981677645
45,0.33427068002271609,-0.14716621079007897
46,0.28682623881254204,-0.14820740001338015
47,-0.40540248735965528,0.32859571459558823
48,0.046724156350147483,0.6872410010343255
49,0.41887623527032436,-0.58173982856012785
50,0.44537060968920933,0.87869665208588144
51,-0.16337112172843052,0.61436593244753834
52,-0.15585437290683574,0.52806747813310428
53,-0.42100488587652823,-0.47810803273319485
54,-0.019449329570454831,-0.3222363763249847
55,0.0068483975962087967,-0.21246066227546828
56,-0.10065023190923372,0.30329100723025704
57,0.051183640334430625,-0.59974189387715127
58,-0.57401963819537216,0.019886568381087544
59,-0.02579587687842972,0.85838368639019769
60,-0.55940974001956523,0.14896658611592589
61,0.67758651638726075,-0.20213833623053717
62,-0.26171938053988192,-0.25340337347552522
63,0.014089131648919652,-0.26667967420060695
64,0.87327789018220692,0.17659519395097933
65,0.14883089407395736,0.27518203855957524
66,-0.5144353474609451,0.23689557205897888
67,-0.43575277366283272,0.081890731603690689
68,-0.17603275936211657,-0.39156373908420128
69,0.1100217042177605,0.30553973709012688
70,0.28454440258652886,0.28238163933819316
71,0.80118995356712475,0.2914727214330225
72,-0.42381910566131703,-0.24175521108641651
73,0.067198928602672486,0.41273316743294297
