N,sample,seed,avg_degree,edges,threshold,threshold_RR,delta_threshold,S_N,R_N,epsilon,epsilon_crit,margin_M,relative_residual,source_row
1000,434,455270806,4,2000,4.04059331655424,4.0241935483870996,0.0163997681671448,298.54569708930501,75.391622034505005,0.0025295885003256999,0.0035314192926369,-0.0010018307923111999,4.0425606917644499e-07,2634
1000,448,469270848,4,2000,4.0355186960170002,4.0241935483870996,0.0113251476298988,353.10043733343798,89.002554449813303,0.0020601648696536999,0.0027535902793159,-0.00069342540966210004,9.8250153619925897e-07,2648
1200,20,41471364,4,2400,4.0354605542349402,4.0201342281879198,0.0153263260470196,412.63712387387801,103.75718965612801,0.0014489939296922999,0.0023891371277762002,-0.00094014319808379996,8.5403426421730396e-07,2720
1200,69,90471511,4,2400,4.0269385260835202,4.0201342281879198,0.0068042978956048003,431.19115524714601,108.58001168193699,0.0018140976702124001,0.0022324563091148,-0.00041835863890230001,9.9414182526635092e-07,2769
1200,105,126471619,4,2400,4.0292254452013703,4.0201342281879198,0.0090912170134459999,329.33465818814,83.240095029663394,0.0027523082071442,0.0033101544719941001,-0.00055784626484990001,3.7254319789803701e-07,2805
1200,125,146471679,4,2400,4.0375687418813397,4.0201342281879198,0.017434513693423501,330.81791574311001,83.439583188008299,0.0022220811426721001,0.0032896991745960998,-0.0010676180319238999,6.8370919373822501e-07,2825
1200,127,148471685,4,2400,4.0213673402463401,4.0201342281879198,0.0012331120584247999,413.97565342290397,104.4466601661,0.0023014561424000999,0.0023773637643022,-7.5907621902113605e-05,9.4726438784198601e-07,2827
1200,132,153471700,4,2400,4.0182237306847499,4.0201342281879198,-0.001910497503168,447.00446910927099,112.74656333542001,0.0022269264110175999,0.0021091864587264001,0.0001177399522912,2.77501011094314e-07,2832
1200,193,214471883,4,2400,4.0245379808319397,4.0201342281879198,0.0044037526440199003,386.67161002501302,97.581558805505296,0.0023628740139289002,0.0026336501671797002,-0.00027077615325070002,8.0667812615519899e-07,2893
1200,204,225471916,4,2400,4.0234060247006402,4.0201342281879198,0.0032717965127159999,451.23651307411899,113.65577309766,0.0018762773060248001,0.0020776618461459001,-0.00020138454012110001,7.0214419389257402e-07,2904
1200,230,251471994,4,2400,4.0270379491670596,4.0201342281879198,0.0069037209791398,360.47716829460501,91.017579046277206,0.0024919386070291001,0.0029160112147472998,-0.00042407260771810002,9.0990825531141902e-07,2930
1200,269,290472111,4,2400,4.0174152801468397,4.0201342281879198,-0.0027189480410783002,436.92140698974202,110.25901149810301,0.0023543358924776,0.0021867563068517001,0.0001675795856258,5.4476218818304997e-07,2969
1200,276,297472132,4,2400,4.0241132934353301,4.0201342281879198,0.0039790652474076,353.53177295301299,89.356330726383504,0.0027533239233342999,0.0029978966090130998,-0.00024457268567880001,7.9444909148753497e-07,2976
1200,317,338472255,4,2400,4.02066437877059,4.0201342281879198,0.00053015058266840003,395.50055319230103,99.869534939001696,0.0025142737042972,0.0025469070497059999,-3.26333454087821e-05,3.9874298863519702e-07,3017
1200,323,344472273,4,2400,4.0333466780609299,4.0201342281879198,0.013212449873012001,360.57310332438499,90.902128256465204,0.0021045730210394,0.0029149022396058001,-0.00081032921856640005,8.5408595551788196e-07,3023
1200,325,346472279,4,2400,4.0207266116853599,4.0201342281879198,0.0005923834974392,419.108196195625,105.739506920369,0.0022964424943218999,0.0023329162672355002,-3.6473772913582503e-05,9.8717171796121198e-07,3025
1200,334,355472306,4,2400,4.02435657586165,4.0201342281879198,0.0042223476737337003,420.92797668897401,106.098125659942,0.0020576714679575998,0.0023174173718608,-0.00025974590390310002,7.50665726625221e-07,3034
1200,366,387472402,4,2400,4.0276668069243398,4.0201342281879198,0.0075325787364154996,370.74770135891401,93.553675856947507,0.0023378446151980999,0.0028005456611229999,-0.00046270104592479997,6.9885964825210596e-07,3066
1200,393,414472483,4,2400,4.0206661459408002,4.0201342281879198,0.00053191775288479999,439.550680660235,110.825418704366,0.0021334252921604,0.0021661860744178999,-3.2760782257436098e-05,9.4239071386807902e-07,3093
1200,405,426472519,4,2400,4.0486758003324104,4.0201342281879198,0.028541572144492398,291.81947704953598,73.583769816418197,0.0021551013674370998,0.0038966585322207001,-0.0017415571647834999,5.4077551530616799e-07,3105
1200,418,439472558,4,2400,4.0235784329315196,4.0201342281879198,0.0034442047436006999,422.81258844350299,106.586649777156,0.0020895845829303002,0.0023015069431616001,-0.0002119223602313,5.3335441286455897e-07,3118
1200,483,504472753,4,2400,4.0339767099029897,4.0201342281879198,0.0138424817150726,384.79301380198899,96.8922220559311,0.0018034854598241001,0.0026526207060141001,-0.00084913524618989995,5.5351521271738502e-07,3183
1300,6,27572222,4,2600,4.03352617475994,4.01857585139319,0.0149503233667545,402.56744332549403,101.309493303453,0.0016584363270031001,0.0025762009602522001,-0.00091776463324910003,7.7434888025382402e-07,3206
1300,23,44572273,4,2600,4.01662391246896,4.01857585139319,-0.0019519389242280999,450.56526476526102,113.67718831359301,0.0022990501116804001,0.0021786570662395998,0.00012039304544080001,7.9242573085208802e-07,3223
1300,46,67572342,4,2600,4.0126240341219299,4.01857585139319,-0.0059518172712556003,470.82623860423701,118.837818488656,0.0024027098424894999,0.0020351735968297999,0.00036753624565970001,5.8653635274639004e-07,3246
1300,55,76572369,4,2600,4.0297853724416397,4.01857585139319,0.0112095210484506,393.16759577930497,99.069089283076195,0.0019767405721962,0.0026654214006436002,-0.00068868082844730002,3.99326620344041e-07,3255
1300,86,107572462,4,2600,4.0366796292778,4.01857585139319,0.018103777884611798,341.31879428380302,86.058886494039697,0.0021363837424162998,0.0032458659285118999,-0.0011094821860956,8.0885274868926005e-07,3286
1300,157,178572675,4,2600,4.0197946599964904,4.01857585139319,0.0012188086032987001,456.88466673929901,115.161170666549,0.0020574207237751001,0.0021325389447100001,-7.5118220934959897e-05,4.0067371261240902e-07,3357
1300,160,181572684,4,2600,4.0226185001165504,4.01857585139319,0.0040426487233649003,419.92446718908297,105.893637030734,0.0021730580253418999,0.0024219508972224001,-0.0002488928718805,9.0574133961769602e-07,3360
1300,161,182572687,4,2600,4.0264744065495703,4.01857585139319,0.0078985551563794006,406.36553271811101,102.42669953705899,0.0020555787592121998,0.0025413215135573,-0.0004857427543451,6.3087649739794597e-07,3361
1300,163,184572693,4,2600,4.01906346070471,4.01857585139319,0.00048760931152439999,471.67000955105601,118.86056071531,0.0019994027783179998,0.0020294655757852002,-3.0062797467230199e-05,5.2561587622250199e-07,3363
1300,168,189572708,4,2600,4.0208277732077704,4.01857585139319,0.0022519218145777,409.75409642722798,103.410485179132,0.0023720594395509002,0.0025107487001642002,-0.00013868926061330001,7.9088502554561396e-07,3368
1300,178,199572738,4,2600,4.0221722149966102,4.01857585139319,0.0035963636034236999,390.66711567610997,98.631147278310607,0.0024685168538287998,0.0026898781509223,-0.00022136129709340001,9.3891218812940999e-07,3378
1300,262,283572990,4,2600,4.0281830019318896,4.01857585139319,0.0096071505387049002,453.62594276935999,114.11654052231501,0.0015652870857439001,0.0021561602029212998,-0.00059087311717729999,5.3721471355404195e-07,3462
1300,265,286572999,4,2600,4.0340617535105396,4.01857585139319,0.0154859021173488,353.15618547508802,89.047796253665794,0.0021484825017951,0.0030983330218577001,-0.00094985052006259999,6.0549999771433799e-07,3465
1300,314,335573146,4,2600,4.0276058946051201,4.01857585139319,0.0090300432119344992,461.81239178430599,116.165188586778,0.0015419478848333001,0.0020974529154800001,-0.00055550503064660003,9.3457522058690396e-07,3514
1300,346,367573242,4,2600,4.0226268955242004,4.01857585139319,0.0040510441310076997,401.22733574049198,101.245430876226,0.0023393145418945001,0.0025886653327891998,-0.00024935079089470001,5.8946865122605999e-07,3546
1300,377,398573335,4,2600,4.0233398040368904,4.01857585139319,0.0047639526436968,443.32461876275499,111.691111687182,0.0019397907539929001,0.0022331145633410002,-0.0002933238093481,5.4196610720360304e-07,3577
1300,378,399573338,4,2600,4.01533912626165,4.01857585139319,-0.0032367251315345998,444.76826030636698,112.269207047061,0.0024218049411332001,0.0022221152986441998,0.00019968964248889999,8.6785206687819101e-07,3578
1300,390,411573374,4,2600,4.0263961189060904,4.01857585139319,0.0078202675128960005,415.01175378382999,104.576036218534,0.0019833119545928,0.0024643005419669002,-0.0004809885873741,2.8783818876174198e-07,3590
1300,438,459573518,4,2600,4.0230282647368698,4.01857585139319,0.0044524133436834,465.36991750278202,117.179384232161,0.0017983647524035,0.0020725847310802,-0.00027421997867669998,8.6485301425123399e-07,3638
1300,495,516573689,4,2600,4.02142397545171,4.01857585139319,0.0028481240585183001,450.82302168966498,113.607983737712,0.0020012915753807002,0.0021767506994373,-0.00017545912405650001,7.08860190254065e-07,3695
1400,2,23673110,4,2800,4.02634273192424,4.0172413793103496,0.0091013526138912001,399.47947214314701,100.719731444611,0.0021274269845837001,0.0026872967312073998,-0.00055986974662360002,9.6516778671167297e-07,3702
1400,3,24673113,4,2800,4.0181359142165096,4.0172413793103496,0.00089453490616170004,464.17224690986501,117.021556309511,0.0021080419791542002,0.0021632207394932002,-5.51787603390178e-05,4.5827239525562199e-07,3703
1400,5,26673119,4,2800,4.0169960439345598,4.0172413793103496,-0.00024533537578710001,422.66675803978097,106.721724641493,0.0024961393615166002,0.0024810108616471001,1.51284998694545e-05,5.0157247397196404e-07,3705
1400,29,50673191,4,2800,4.0146092050778099,4.0172413793103496,-0.0026321742325317002,462.87922847054398,116.800521045971,0.0023347643658709,0.0021722607717253001,0.0001625035941456,8.9654473626169102e-07,3729
1400,30,51673194,4,2800,4.0197880485165802,4.0172413793103496,0.0025466692062367999,431.99378527678402,108.969268016895,0.0022473047779539,0.0024042782859354001,-0.0001569735079814,7.7164545991515705e-07,3730
1400,33,54673203,4,2800,4.0258011032222498,4.0172413793103496,0.0085597239119072008,410.39575434991002,103.44459291680499,0.0020605825483429002,0.0025872761091493002,-0.00052669356080639997,4.5929048096299401e-07,3733
1400,35,56673209,4,2800,4.0202282140063996,4.0172413793103496,0.0029868346960508002,449.06352567452598,113.203519308537,0.0020879849649263998,0.0022721019347248001,-0.00018411696979839999,9.2165859285107301e-07,3735
1400,42,63673230,4,2800,4.0311415819191598,4.0172413793103496,0.0139002026088129,374.439388385678,94.390550125475997,0.0020849917323663,0.0029387584652272999,-0.00085376673286089995,1.9145733759167001e-07,3742
1400,45,66673239,4,2800,4.0243966772411497,4.0172413793103496,0.0071552979308008996,461.22577840324197,116.110465544993,0.0017432263802907,0.0021838945810774999,-0.00044066820078680002,4.7442250701270298e-07,3745
1400,46,67673242,4,2800,4.0243541130898901,4.0172413793103496,0.0071127337795465996,468.206570905104,117.84630916437899,0.0016972560563731,0.002135336023724,-0.00043807996735080001,5.4909146258391604e-07,3746
1400,48,69673248,4,2800,4.0269281888736099,4.0172413793103496,0.0096868095632646999,394.85104339190502,99.556009189754405,0.0021356112789632999,0.0027313743321524999,-0.00059576305318909996,7.1128056079564004e-07,3748
1400,49,70673251,4,2800,4.0146260382835202,4.0172413793103496,-0.0026153410268277,437.94721925749701,110.58974579948,0.0025184335842467001,0.0023570088529154998,0.0001614247313311,4.6265094669887902e-07,3749
1400,61,82673287,4,2800,4.0172076557033503,4.0172413793103496,-3.3723606992275299e-05,432.533266733338,109.172270833889,0.0024020213714458999,0.0023999412638830001,2.0801075628516399e-06,6.8980796609452595e-07,3761
1400,65,86673299,4,2800,4.0168603778706098,4.0172413793103496,-0.00038100143973799998,431.35197508908499,108.887455093204,0.0024329581908521,0.0024094520835931999,2.3506107258885799e-05,7.9592304019516e-07,3765
1400,70,91673314,4,2800,4.0308045965403396,4.0172413793103496,0.013563217229998,383.94355672475098,96.756157814429997,0.0020062027861936999,0.0028394520437295999,-0.00083324925753590004,1.3416053748318099e-07,3770
1400,83,104673353,4,2800,4.0173291407154803,4.0172413793103496,8.7761405135111699e-05,476.10543739367802,120.015084467698,0.0020766936094896,0.0020821085014041999,-5.4148919145678396e-06,3.7980908834841502e-07,3783
1400,86,107673362,4,2800,4.0197195251473197,4.0172413793103496,0.0024781458369771002,436.07226692732399,109.985708623105,0.0022189943380070999,0.0023717564788390002,-0.00015276214083189999,9.2599290928595495e-07,3786
1400,88,109673368,4,2800,4.0257900681375904,4.0172413793103496,0.0085486888272479009,418.72987046986498,105.515051722481,0.0019883561306009,0.0025144252180201998,-0.00052606908741929998,7.7413286138405396e-07,3788
1400,98,119673398,4,2800,4.0311908459872701,4.0172413793103496,0.0139494666769293,409.89531625323798,103.184818808781,0.0017345642101262999,0.0025917448654549,-0.00085718065532850005,9.9059327414991493e-07,3798
1400,99,120673401,4,2800,4.0216140635286797,4.0172413793103496,0.0043726842183371001,453.54918749676699,114.280585311171,0.0019695513995071001,0.0022390188134496,-0.00026946741394249997,7.8139651825152899e-07,3799
1500,86,107774262,4,3000,4.0227761022897903,4.0160857908847198,0.0066903114050713003,454.63671801128299,114.518496355875,0.0018901175796198,0.0023024074368248998,-0.000412289857205,2.0539201256516e-07,3886
1500,95,116774289,4,3000,4.0109277814023496,4.0160857908847198,-0.0051580094823692997,476.81723595664801,120.380898842921,0.0024675908608853998,0.0021487243998076001,0.00031886646107780002,3.29551722251454e-07,3895
1500,108,129774328,4,3000,4.0089881516468298,4.0160857908847198,-0.0070976392378837997,501.771153854842,126.66266673601901,0.0024311446820660999,0.0019920666767296001,0.00043907800533640002,8.6987915801094697e-07,3908
1500,204,225774616,4,3000,4.0084964128857896,4.0160857908847198,-0.0075893779989283996,502.79665511205002,126.93379151105,0.0024555209754965998,0.0019859613511114,0.00046955962438509997,3.3592825554662899e-07,4004
1500,231,252774697,4,3000,4.0151529765319003,4.0160857908847198,-0.00093281435281679999,439.54296277578402,110.972925076339,0.0024734428132524001,0.0024158568277570999,5.7585985495266303e-05,2.9819423763802901e-07,4031
1500,247,268774745,4,3000,4.0140512718081602,4.0160857908847198,-0.0020345190765613001,491.68420185208402,123.992512136427,0.0021791663620063999,0.0020534766225223,0.00012568973948409999,8.9743690780753201e-07,4047
1500,281,302774847,4,3000,4.0163328959261699,4.0160857908847198,0.0002471050414554,517.03905839948197,130.236147220558,0.0018884117260105999,0.0019036730204780999,-1.5261294467549399e-05,8.2144667779329104e-07,4081
1500,291,312774877,4,3000,4.0226860063231298,4.0160857908847198,0.0066002154384071999,433.11817821061402,109.17171990573701,0.0020598889586434998,0.0024665467390673,-0.00040665778042380001,7.7273310634117201e-07,4091
1500,303,324774913,4,3000,4.0204147908671501,4.0160857908847198,0.0043289999824365002,456.93500991556999,115.156238040178,0.0020188550696877,0.0022857902711614,-0.0002669352014736,5.6592285493673305e-07,4103
1500,340,361775024,4,3000,4.0225952885890797,4.0160857908847198,0.0065094977043632998,426.763638900128,107.594425609147,0.0021171341739511002,0.0025181837332895998,-0.00040104955933839998,9.5481253441520506e-07,4140
1500,347,368775045,4,3000,4.0132001333087901,4.0160857908847198,-0.0028856575759297,454.354392919833,114.71662933444701,0.0024827120020558999,0.0023044603044369998,0.0001782516976189,4.9581869574456899e-07,4147
1500,367,388775105,4,3000,4.0187786883540504,4.0160857908847198,0.0026928974693366998,471.576579353157,118.845593093166,0.0020175901360116998,0.0021837311853700999,-0.00016614104935840001,2.9396554656945598e-07,4167
1500,374,395775126,4,3000,4.01984968136522,4.0160857908847198,0.0037638904805037,418.56391739277399,105.62673912626801,0.0023550997520625002,0.0025871315646343999,-0.00023203181257190001,9.6688419706873499e-07,4174
1500,388,409775168,4,3000,4.0097685566539703,4.0160857908847198,-0.0063172342307522,519.66448416572098,131.100838968565,0.0022797746685288998,0.0018889964677437001,0.00039077820078510002,9.5511852331867003e-07,4188
1500,404,425775216,4,3000,4.0154787404613996,4.0160857908847198,-0.0006070504233202,485.07905618822002,122.30422478139199,0.0021325611179052999,0.0020950728865428,3.7488231362526797e-05,6.7409889653963998e-07,4204
1500,436,457775312,4,3000,4.0108574244656996,4.0160857908847198,-0.0052283664190220002,502.60022775500897,126.81127456559101,0.0023104200171682999,0.0019871288530679001,0.00032329116410029999,6.3078924781680797e-07,4236
1500,454,475775366,4,3000,4.0188309226015697,4.0160857908847198,0.0027451317168525001,518.27797365326398,130.46471765941499,0.0017273052138202,0.0018967287568349,-0.0001694235430147,7.80366185221041e-07,4254
1500,469,490775411,4,3000,4.0230815245012401,4.0160857908847198,0.0069957336165211003,461.424677815471,116.197208032649,0.0018226996067112001,0.0022538064999590001,-0.00043110689324769998,6.9719267946243604e-07,4269
1500,470,491775414,4,3000,4.0244841753152301,4.0160857908847198,0.0083983844305111008,381.70632121274701,96.349064692373105,0.0024167385707827998,0.0029336342248663999,-0.00051689565408359996,7.7849945698438503e-07,4270
1500,478,499775438,4,3000,4.0195504615195201,4.0160857908847198,0.0034646706347984,447.99880962730498,112.957385413046,0.0021376909617601999,0.0023513583266529998,-0.00021366736489279999,6.91217889383948e-07,4278
1600,48,69875048,4,3200,4.0239558649671299,4.0150753768844201,0.0088804880827124,500.40345536621999,125.85907602041701,0.0015152017251909,0.0020626595439725,-0.00054745781878160003,8.4378312618171796e-07,4348
1600,49,70875051,4,3200,4.0138707188292599,4.0150753768844201,-0.0012046580551601,513.58645025479404,129.454640540236,0.0020600776675717002,0.0019856198244262002,7.4457843145496599e-05,9.7970163507504904e-07,4349
1600,55,76875069,4,3200,4.0114329225822303,4.0150753768844201,-0.0036424543021923998,491.18211359949498,123.94697585990799,0.0023442373574962001,0.0021190058878804,0.0002252314696157,9.6842055029425599e-07,4355
1600,89,110875171,4,3200,4.0231303424465699,4.0150753768844201,0.0080549655621514997,466.23169550347097,117.390667477883,0.0017861153800708999,0.0022826377814576999,-0.00049652240138679999,7.8479592617873097e-07,4389
1600,91,112875177,4,3200,4.0166056630278897,4.0150753768844201,0.0015302861434721999,510.64988412723801,128.636749569156,0.0019079188454356999,0.0020024363958689,-9.4517550433112396e-05,3.1709776686573601e-07,4391
1600,108,129875228,4,3200,4.0148647921779004,4.0150753768844201,-0.00021058470652229999,532.80034580829101,134.208774230828,0.0018931815391846,0.0018801636926812,1.30178465033398e-05,9.03123141758796e-07,4408
1600,164,185875396,4,3200,4.0153178759884796,4.0150753768844201,0.00024249910405770001,470.29395178942099,118.626868903965,0.0022398352192308998,0.0022548130745713999,-1.49778553404341e-05,4.1862282118484301e-07,4464
1600,166,187875402,4,3200,4.0131635840298499,4.0150753768844201,-0.0019117928545727999,535.49206405428595,134.93553999244,0.0019842011678459,0.0018659944536071,0.00011820671423879999,7.5209747883661796e-07,4466
1600,170,191875414,4,3200,4.0128648545023697,4.0150753768844201,-0.0022105223820476001,549.480329689021,138.43128997723599,0.0019312930739150999,0.001794595286034,0.00013669778788110001,8.28895689110492e-07,4470
1600,195,216875489,4,3200,4.0095350251186703,4.0150753768844201,-0.0055403517657532002,502.53970270312902,126.837343799376,0.0023926828410283998,0.0020499011701572002,0.00034278167087120002,8.7147215406569295e-07,4495
1600,224,245875576,4,3200,4.0240781000933898,4.0150753768844201,0.0090027232089696999,458.77763781957901,115.511126445049,0.0017802022653838,0.0023349765114876,-0.00055477424610379995,9.666427936205591e-07,4524
1600,229,250875591,4,3200,4.0103900101079999,4.0150753768844201,-0.0046853667764218997,497.26524971207402,125.495532513321,0.0023714106022598002,0.0020816007425324,0.00028980985972730001,6.8125295172416102e-07,4529
1600,242,263875630,4,3200,4.0113305323628801,4.0150753768844201,-0.0037448445215443999,504.208938978437,127.197595881624,0.0022716002206061001,0.0020400071825639999,0.00023159303804199999,7.6765850409739196e-07,4542
1600,256,277875672,4,3200,4.0149176754026703,4.0150753768844201,-0.00015770148175330001,485.26816417917001,122.36813768277401,0.0021660119405517999,0.0021562697383490999,9.7422022026939104e-06,5.2977510710800804e-07,4556
1600,271,292875717,4,3200,4.0146819101103803,4.0150753768844201,-0.0003934667740459,497.16427242016101,125.33835605374099,0.0021065229478429998,0.0020822141798101002,2.4308768032866301e-05,9.9029923906097193e-07,4571
1600,272,293875720,4,3200,4.0188217328872202,4.0150753768844201,0.0037463560027938998,476.241023264631,120.00499121016701,0.0019837337563507998,0.0022149343345117,-0.0002312005781609,8.9936137588808904e-07,4572
1600,300,321875804,4,3200,4.0076862741019301,4.0150753768844201,-0.0073891027824871999,515.84774376782298,130.21556097172899,0.0024302229580694,0.0019728007605713999,0.0004574221974979,1.6316593949518701e-07,4600
1600,380,401876044,4,3200,4.0055163200545003,4.0150753768844201,-0.0095590568299178998,557.98015837405103,140.80361822168101,0.0023452063814987999,0.0017529588322335,0.00059224754926520001,9.2757963455613996e-07,4680
1600,394,415876086,4,3200,4.0079258344381596,4.0150753768844201,-0.0071495424462666001,525.64269091835797,132.65179172820299,0.0023611457365548,0.0019185476805716,0.00044259805598309998,9.1449999324953195e-07,4694
1600,473,494876323,4,3200,4.0141645936931596,4.0150753768844201,-0.00091078319126490005,483.39241438841498,121.92343642489701,0.0022245546181218,0.0021682793162033998,5.6275301918481697e-05,5.3894007455196302e-07,4773
1700,13,34975843,4,3400,4.0052814225974203,4.0141843971631204,-0.0089029745656973996,556.56305702090697,140.45795053071001,0.0023666433818547001,0.0018148946355248999,0.00055174874632969999,3.4959215885676799e-07,4813
1700,100,121976104,4,3400,4.0114070838092104,4.0141843971631204,-0.0027773133539116999,576.79173749863105,145.28930610119099,0.0018921417481917,0.0017202629353575,0.0001718788128342,4.7048302730104502e-07,4900
1700,102,123976110,4,3400,4.0068878910287804,4.0141843971631204,-0.0072965061343398998,577.11303815725603,145.53110294245701,0.0021708804346948999,0.0017188133820414001,0.00045206705265339998,2.37262344800111e-07,4902
1700,130,151976194,4,3400,4.0088390686010396,4.0141843971631204,-0.0053453285620843,540.23981851810004,136.26326401606701,0.0022273615259294998,0.0018964228355619001,0.00033093869036750001,5.8958924918354304e-07,4930
1700,161,182976287,4,3400,4.0304977927220902,4.0141843971631204,0.016313395558966302,387.13239628754599,97.554548368347795,0.0019927273042997999,0.0029958149878529,-0.0010030876835530999,5.7214316673294596e-07,4961
1700,187,208976365,4,3400,4.0158730450894904,4.0141843971631204,0.0016886479263735,565.28807909566399,142.265410057851,0.0016688664042666,0.0017732475297346001,-0.00010438112546800001,3.1843654237172903e-07,4987
1700,188,209976368,4,3400,4.0171744160101301,4.0141843971631204,0.0029900188470132999,527.43198062661497,132.79640717492501,0.0017792095525885,0.0019639261762513,-0.00018471662366270001,5.8512181438051097e-07,4988
1700,224,245976476,4,3400,4.0114378013132299,4.0141843971631204,-0.0027465958498939999,508.24441523286401,128.20024073454101,0.0022413171540762999,0.0020714199457949,0.00016989720828129999,7.8874591948878702e-07,5024
1700,232,253976500,4,3400,4.0180898571221304,4.0141843971631204,0.0039054599590099999,526.40990997880795,132.51224073465599,0.0017282410963558,0.0019694544926998998,-0.00024121339634410001,1.7654698441434601e-07,5032
1700,271,292976617,4,3400,4.0093096562859802,4.0141843971631204,-0.0048747408771383002,535.88098711846806,135.16032755835101,0.0022207930629021999,0.001919033723926,0.0003017593389762,2.02078983394565e-07,5071
1700,275,296976629,4,3400,4.0137213448011604,4.0141843971631204,-0.00046305236196260001,543.93332215011901,137.020166044668,0.0019061812632463,0.0018775468877046001,2.8634375541676099e-05,6.4700362566320904e-07,5075
1700,286,307976662,4,3400,4.0133998488926599,4.0141843971631204,-0.00078454827045869996,573.75736756214405,144.46209911598501,0.0017825605094957001,0.0017340326111712,4.8527898324526601e-05,9.1450748316558904e-07,5086
1700,337,358976815,4,3400,4.0106071198270197,4.0141843971631204,-0.0035772773361041998,552.09336584864195,139.159624286221,0.0020581352618024001,0.0018367396887567001,0.00022139557304569999,2.2148737335746199e-07,5137
1700,367,388976905,4,3400,4.0123405843277702,4.0141843971631204,-0.0018438128353528,570.53808150659802,143.69736345077601,0.0018628784100083,0.0017488015451887001,0.0001140768648196,7.27654130281029e-07,5167
1700,371,392976917,4,3400,4.0112112534604902,4.0141843971631204,-0.002973143702631,503.50120673940899,127.024880445683,0.0022831698225216999,0.0020992556093503002,0.00018391421317139999,9.4099855698450896e-07,5171
1700,396,417976992,4,3400,4.0039710288016401,4.0141843971631204,-0.0102133683614767,602.695468785608,152.02492888129001,0.0022416987597569001,0.0016083583547514999,0.00063334040500540002,4.1947918491867902e-07,5196
1700,398,419976998,4,3400,4.0110732253427699,4.0141843971631204,-0.0031111718203503998,472.27402842724899,119.243939870555,0.0024888786869294,0.0022964709339186999,0.00019240775301070001,9.4602389087312905e-07,5198
1700,415,436977049,4,3400,4.0114710840687202,4.0141843971631204,-0.0027133130943957002,641.411944651883,161.39587522982299,0.0016259271058917,0.0014579529841708999,0.00016797412172069999,9.01867418026775e-07,5215
1700,421,442977067,4,3400,4.0130074775385403,4.0141843971631204,-0.0011769196245817999,524.07430257105,132.09552207947399,0.0020549499020054,0.0019821685866690999,7.2781315336286698e-05,9.0906028450943202e-07,5221
1700,481,502977247,4,3400,4.0168938835617096,4.0141843971631204,0.0027094863985874002,463.87385942818401,116.982838104275,0.0021867437162321002,0.0023540542346275999,-0.0001673105183955,7.7769689433707998e-07,5281
1800,32,54076800,4,3600,4.0138611484183704,4.0133928571428603,0.00046829127551799998,560.844874444928,141.22875133067899,0.0018142854928541001,0.0018432510673206,-2.8965574466510099e-05,7.36023982991896e-07,5332
1800,37,59076815,4,3600,4.0085131595624803,4.0133928571428603,-0.0048796975803764003,580.08084440073901,146.21328330584899,0.0020567343624263998,0.0017544625329159,0.00030227182951039999,8.3385934011995804e-07,5337
1800,53,75076863,4,3600,4.0078256112960302,4.0133928571428603,-0.0055672458468301001,623.72473385469902,157.127691607472,0.0019183272345199001,0.0015733218364783,0.0003450053980415,8.0968835729746798e-07,5353
1800,120,142077064,4,3600,4.0070970428414601,4.0133928571428603,-0.0062958143013940003,623.95403308167897,157.21312101884001,0.0019626650097479001,0.0015724370650191,0.00039022794472880001,9.9991265076329494e-07,5420
1800,124,146077076,4,3600,4.0121808620139401,4.0133928571428603,-0.0012119951289121999,495.88795062713501,125.097131223245,0.0022689471785675998,0.0021939813098834,7.4965868684147806e-05,7.7525897688374395e-07,5424
1800,127,149077085,4,3600,4.0105289215625097,4.0133928571428603,-0.0028639355803505,610.11180782512304,153.62883005311701,0.0018043874626204001,0.0016270402483608,0.00017734721425960001,8.5309193168394701e-07,5427
1800,196,218077292,4,3600,4.0102775871856799,4.0133928571428603,-0.0031152699571732,575.89367938904502,145.10572448911699,0.0019661695941121998,0.0017732844266329999,0.0001928851674792,6.4076759139930799e-07,5496
1800,201,223077307,4,3600,4.01003370413612,4.0133928571428603,-0.0033591530067330999,524.28714884751298,132.24507708500701,0.0022378764684722,0.0020299497603387001,0.00020792670813349999,9.3801145305593996e-07,5501
1800,251,273077457,4,3600,4.00913273907757,4.0133928571428603,-0.0042601180652867996,522.35637508615298,131.79275293587699,0.0023042873060383998,0.0020405366735544001,0.000263750632484,5.73890447950604e-07,5551
1800,256,278077472,4,3600,4.0093573732572496,4.0133928571428603,-0.0040354838856115002,529.55379436455598,133.58063641017,0.0022513063483219002,0.0020014639309898002,0.00024984241733200002,8.5213107666597503e-07,5556
1800,290,312077574,4,3600,4.0087124273615897,4.0133928571428603,-0.0046804297812651999,552.88136537189803,139.42102366437899,0.0021716816601276001,0.0018818170008397001,0.00028986465928790002,1.43938938152271e-07,5590
1800,293,315077583,4,3600,4.0140075284039796,4.0133928571428603,0.00061467126112280004,488.83868114952799,123.284943819246,0.0021996490321425999,0.0022376498899251999,-3.8000857782644199e-05,5.7854947242700905e-07,5593
1800,298,320077598,4,3600,4.0119729660679804,4.0133928571428603,-0.0014198910748799,511.74288644839402,129.055415038543,0.0021879999822089001,0.0021001596320910998,8.7840350117808903e-05,5.4063802315023604e-07,5598
1800,376,398077832,4,3600,4.0115525232785103,4.0133928571428603,-0.0018403338643436999,521.55669962162995,131.51511668051,0.0021588099163883999,0.0020449444485830001,0.0001138654678054,9.1682217593076303e-07,5676
